payment_type,profit_per_order,category_id,category_name,customer_city,customer_id,customer_segment,department_id,department_name,market,order_country,order_date,order_id,order_item_discount_rate,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_price,shipping_date,shipping_mode,label
PAYMENT,81.41346,48,Water Sports,West Lafayette,2770.418,Consumer,7,Fan Shop,Pacific Asia,Singapore,2016-01-03 00:00:00+00:00,25549.334,0.12,1,199.99,178.36662,79.61985,Southeast Asia,Singapore,PENDING_PAYMENT,199.99,2016-01-27 00:00:00+00:00,Standard Class,1
CASH,-45.21937,45,Fishing,Bakersfield,9931.546,Corporate,7,Fan Shop,LATAM,Honduras,2017-05-02 00:00:00+01:00,58242.227,0.13,1,399.98,351.98,-33.10502,Central America,Cortes,CLOSED,399.98,2017-05-13 00:00:00+01:00,Standard Class,0
DEBIT,54.33096,17,Cleats,Caguas,4190.713,Corporate,4,Apparel,Europe,Guatemala,2017-10-23 00:00:00+01:00,62976.227,0.04,3,179.97,173.99,51.980797,Southern Europe,Liguria,COMPLETE,59.99,2017-06-30 00:00:00+01:00,Standard Class,1
PAYMENT,52.90809,48,Water Sports,Caguas,7150.4526,Consumer,7,Fan Shop,Europe,Germany,2017-07-22 00:00:00+01:00,66413.266,0.04,1,199.99,191.97281,54.049572,Western Europe,Camaguey,PENDING_PAYMENT,199.99,2017-08-06 00:00:00+01:00,Standard Class,1
DEBIT,78.594,24,Women's Apparel,Los Angeles,2993.2007,Corporate,5,Golf,USCA,United States,2016-07-02 00:00:00+01:00,36707.58,0.17,5,250,200.24464,78.60703,US Center ,Texas,COMPLETE,50,2016-06-29 00:00:00+01:00,Second Class,1
PAYMENT,-78.14023,43,Camping & Hiking,Caguas,8054.6377,Home Office,7,Fan Shop,Europe,Spain,2017-06-17 00:00:00+01:00,64138.516,0.2,1,299.98,244.51654,-62.2366,Southern Europe,Madrid,PENDING_PAYMENT,299.98,2017-09-01 00:00:00+01:00,Standard Class,1
CASH,51.250416,18,Men's Footwear,Caguas,5974.77,Consumer,4,Apparel,LATAM,Argentina,2015-06-05 00:00:00+01:00,6841.3574,0.16,1,129.99,110.49,53.121178,South America,Buenos Aires,CLOSED,129.99,2015-07-27 00:00:00+01:00,Standard Class,1
DEBIT,23.769106,46,Indoor/Outdoor Games,Rochester,5883.47,Consumer,7,Fan Shop,Europe,Sweden,2017-01-05 00:00:00+00:00,44842.477,0.09,2,99.96,92.99236,27.561504,Northern Europe,El Beni,ON_HOLD,49.98,2016-07-10 00:00:00+01:00,Standard Class,0
DEBIT,74.241135,17,Cleats,Cincinnati,1152.6807,Consumer,4,Apparel,Europe,Norway,2017-06-28 00:00:00+01:00,63270.004,0.1,4,249.9,224.85045,78.7767,Northern Europe,Santo Domingo,COMPLETE,59.99,2017-03-20 00:00:00+00:00,Standard Class,1
TRANSFER,87.64367,43,Camping & Hiking,Caguas,8450.834,Consumer,7,Fan Shop,Europe,Sweden,2017-03-09 00:00:00+00:00,53876.266,0.06,1,299.98,281.59036,86.33773,Northern Europe,Djibouti,PENDING,299.98,2017-03-03 00:00:00+00:00,First Class,1
CASH,-35.625385,48,Water Sports,Santa Ana,2682.3677,Consumer,7,Fan Shop,Europe,France,2015-07-28 00:00:00+01:00,14153.09,0.25,1,199.99,149.99,-29.55059,Western Europe,Isle of France,CLOSED,199.99,2015-08-25 00:00:00+01:00,Standard Class,0
DEBIT,80.27251,17,Cleats,Wyoming,1495.6968,Corporate,4,Apparel,USCA,United States,2015-11-15 00:00:00+00:00,30880.78,0,3,179.97,185.99855,76.43116,US Center ,Texas,COMPLETE,59.99,2016-02-14 00:00:00+00:00,Standard Class,1
DEBIT,0,24,Women's Apparel,Caguas,13.121561,Consumer,5,Golf,LATAM,Mexico,2015-02-21 00:00:00+00:00,7714.1743,0.25,1,50,38.00448,1.5440937,Central America,Castilla-La Mancha,COMPLETE,50,2015-04-12 00:00:00+01:00,Standard Class,1
DEBIT,38.659824,18,Men's Footwear,Caguas,9616.254,Home Office,4,Apparel,Europe,South Africa,2015-09-05 00:00:00+01:00,24061.648,0.2,1,129.99,102.145195,35.725147,Western Europe,British Columbia,COMPLETE,129.99,2015-12-13 00:00:00+00:00,Standard Class,1
PAYMENT,83.13677,45,Fishing,Chicago,5458.2754,Consumer,7,Fan Shop,Europe,France,2015-04-27 00:00:00+01:00,6764.1724,0.02,1,399.98,392.81326,84.02953,Western Europe,Nord-Pas-de-Calais-Picardy,PENDING_PAYMENT,399.98,2015-04-03 00:00:00+01:00,Standard Class,0
DEBIT,45.691933,18,Men's Footwear,Hanford,6280.3716,Consumer,4,Apparel,LATAM,Nicaragua,2015-04-19 00:00:00+01:00,8266.877,0.12,1,129.99,114.39,48.5923,Central America,Managua,ON_HOLD,129.99,2015-05-07 00:00:00+01:00,Standard Class,1
PAYMENT,7.4502635,48,Water Sports,Elgin,2388.8105,Home Office,7,Fan Shop,Pacific Asia,Japan,2015-09-25 00:00:00+01:00,24724.346,0.06,1,199.99,188.99,6.665702,Eastern Asia,Osaka,PENDING_PAYMENT,199.99,2015-10-12 00:00:00+01:00,Same Day,0
TRANSFER,34.26985,18,Men's Footwear,Caguas,2801.4028,Consumer,4,Apparel,USCA,United States,2016-10-06 00:00:00+01:00,33944.75,0.07,1,129.99,122.84,40.94129,West of USA ,Kandahar,PENDING,129.99,2016-04-19 00:00:00+01:00,First Class,1
PAYMENT,40.471848,43,Camping & Hiking,Brooklyn,8804.177,Consumer,7,Fan Shop,USCA,United States,2016-06-13 00:00:00+01:00,40153.953,0.13,1,299.98,254.96,38.379177,West of USA ,Arizona,PENDING_PAYMENT,299.98,2016-07-09 00:00:00+01:00,First Class,1
TRANSFER,12.458255,24,Women's Apparel,Kent,8662.09,Consumer,5,Golf,LATAM,Brazil,2016-10-27 00:00:00+01:00,45538.75,0.04,3,150,142.47786,11.86509,South America,Lusaka,PROCESSING,50,2016-10-23 00:00:00+01:00,First Class,1
CASH,5.640209,29,Shop By Sport,Highland,12221.758,Home Office,5,Golf,Pacific Asia,India,2016-05-03 00:00:00+01:00,26386,0.03,2,79.98,79.97,4.7633862,West Asia,Narino,CLOSED,39.99,2015-12-24 00:00:00+00:00,Standard Class,0
DEBIT,13.465184,46,Indoor/Outdoor Games,Jackson,1730.0677,Corporate,7,Fan Shop,Europe,Germany,2017-10-02 00:00:00+01:00,64630.42,0.12,3,149.94,129.99,12.42397,Western Europe,Baden-Württemberg,COMPLETE,49.98,2017-12-03 00:00:00+00:00,Standard Class,1
TRANSFER,76.057106,17,Cleats,Santa Fe,11889.8125,Corporate,4,Apparel,USCA,United States,2016-04-11 00:00:00+01:00,36295.44,0.17,5,299.95,251.98,80.845146,US Center ,Hamburg,PENDING,59.99,2016-06-04 00:00:00+01:00,Second Class,0
PAYMENT,161.08577,45,Fishing,Bronx,6478.7734,Consumer,7,Fan Shop,LATAM,Australia,2015-07-14 00:00:00+01:00,10549.806,0.15,1,399.98,339.97577,160.06525,Central America,Managua,PENDING_PAYMENT,399.98,2015-06-16 00:00:00+01:00,Standard Class,1
PAYMENT,100.08632,71,Music,Chicago,16001.462,Corporate,9,Discs Shop,Pacific Asia,Australia,2017-11-21 00:00:00+00:00,71613.234,0.09,1,250,245.94434,108.299446,Oceania,South Australia,PENDING_PAYMENT,299.98,2017-12-16 00:00:00+00:00,Standard Class,1
TRANSFER,-242.79303,24,Women's Apparel,Chino Hills,14337.505,Consumer,5,Golf,LATAM,Brazil,2017-01-31 00:00:00+00:00,53800.723,0.02,5,250,240,-194.44907,South America,Rio Grande do Sul,PROCESSING,50,2017-02-17 00:00:00+00:00,Standard Class,0
CASH,15.2701645,18,Men's Footwear,Caguas,8677.802,Consumer,4,Apparel,LATAM,Argentina,2015-03-31 00:00:00+01:00,5017.356,0.05,1,129.99,122.84,14.514048,South America,Bingol,CLOSED,129.99,2015-04-02 00:00:00+01:00,Standard Class,1
DEBIT,33.458767,17,Cleats,San Bernardino,3306.5686,Consumer,4,Apparel,Europe,United Kingdom,2017-11-11 00:00:00+00:00,66323.42,0.18,2,119.97775,98.39949,32.739235,Northern Europe,England,COMPLETE,59.99,2017-08-27 00:00:00+01:00,Standard Class,1
PAYMENT,21.909706,17,Cleats,Pompano Beach,10323.543,Corporate,4,Apparel,USCA,United States,2016-07-10 00:00:00+01:00,37296.855,0.01,1,59.99,59.990135,27.199974,US Center ,Texas,PENDING_PAYMENT,59.99,2016-09-17 00:00:00+01:00,Second Class,0
TRANSFER,164.63655,45,Fishing,Caguas,12431.592,Corporate,7,Fan Shop,Europe,France,2017-08-22 00:00:00+01:00,64860.117,0.01,1,399.98,395.98,159.37195,Western Europe,Isle of France,PROCESSING,399.98,2017-07-25 00:00:00+01:00,Second Class,1
TRANSFER,-261.28613,18,Men's Footwear,Caguas,1028.14,Consumer,4,Apparel,USCA,United States,2016-04-24 00:00:00+01:00,34907.566,0,1,129.99,135.82858,-239.79472,West of USA ,California,PENDING,129.99,2016-05-18 00:00:00+01:00,Second Class,1
DEBIT,18.049416,46,Indoor/Outdoor Games,Columbus,4094.6313,Corporate,7,Fan Shop,Europe,United Kingdom,2015-08-15 00:00:00+01:00,17221.238,0.16,5,249.9,199.99,18.39336,Northern Europe,England,COMPLETE,49.98,2015-08-29 00:00:00+01:00,First Class,1
TRANSFER,177.28403,45,Fishing,Lancaster,3246.1863,Corporate,7,Fan Shop,Africa,Morocco,2016-08-17 00:00:00+01:00,44922.645,0.01,1,399.98,395.98,175.52846,North Africa,Grand Casablanca,PROCESSING,399.98,2016-10-15 00:00:00+01:00,Standard Class,1
PAYMENT,3.8093872,43,Camping & Hiking,Lynwood,4972.2515,Consumer,7,Fan Shop,LATAM,Brazil,2015-01-25 00:00:00+00:00,1499.2837,0.04,1,299.98,287.98,3.9910772,South America,Sao Paulo,PENDING_PAYMENT,299.98,2015-01-23 00:00:00+00:00,Standard Class,1
DEBIT,36.43716,24,Women's Apparel,Livermore,5858.9707,Consumer,5,Golf,Europe,Spain,2017-06-16 00:00:00+01:00,64659.492,0,2,100,105.57285,37.499954,Southern Europe,Andalusia,COMPLETE,50,2017-07-25 00:00:00+01:00,Standard Class,1
DEBIT,-27.236351,36,Golf Gloves,San Diego,7935.284,Home Office,6,Outdoors,USCA,United States,2016-04-07 00:00:00+01:00,37247.992,0.06,3,99.99,95.98,-30.808083,US Center ,Illinois,COMPLETE,31.08,2016-08-13 00:00:00+01:00,Standard Class,0
DEBIT,15.299708,46,Indoor/Outdoor Games,Plano,11509.889,Home Office,7,Fan Shop,LATAM,Mexico,2017-12-06 00:00:00+00:00,52617.01,0.2,1,49.98,39.131657,15.125027,Central America,Guatemala,COMPLETE,49.98,2017-03-15 00:00:00+00:00,Standard Class,1
TRANSFER,-42.463562,18,Men's Footwear,Caguas,11632.123,Corporate,4,Apparel,Africa,Egypt,2016-06-15 00:00:00+01:00,43177.35,0.16,1,129.99,109.18,-54.729107,North Africa,Menia,PROCESSING,129.99,2016-05-24 00:00:00+01:00,Same Day,0
TRANSFER,83.61515,76,Women's Clothing,Kailua,18033.83,Corporate,4,Fan Shop,Pacific Asia,Indonesia,2017-12-24 00:00:00+00:00,74483.65,0.2,1,212.95296,179.97,86.94581,Southeast Asia,Michoacan,PROCESSING,252.88,2017-12-22 00:00:00+00:00,Standard Class,1
DEBIT,7.9062505,17,Cleats,Denver,12253.86,Consumer,4,Apparel,LATAM,Guatemala,2015-04-26 00:00:00+01:00,7948.7974,0.15,3,179.97,158.3647,8.926889,Central America,Guatemala,COMPLETE,59.99,2015-04-25 00:00:00+01:00,Standard Class,1
PAYMENT,-206.83499,45,Fishing,Caguas,9975.32,Home Office,7,Fan Shop,Pacific Asia,Filipinas,2016-03-09 00:00:00+00:00,27103.19,0,1,399.98,399.98,-186.69618,Southeast Asia,Capital Nacional,PENDING_PAYMENT,399.98,2016-03-22 00:00:00+00:00,Second Class,0
TRANSFER,41.777485,46,Indoor/Outdoor Games,Caguas,11172.966,Consumer,7,Fan Shop,Europe,Poland,2016-09-09 00:00:00+01:00,44359.934,0.16,3,149.94,127.39,43.187317,Eastern Europe,Lusaka,PROCESSING,49.98,2016-06-24 00:00:00+01:00,Second Class,0
CASH,3.2755163,18,Men's Footwear,Dayton,6955.043,Consumer,4,Apparel,Europe,Germany,2015-07-19 00:00:00+01:00,14355.989,0.17,1,129.99,109.04085,0.8757897,Western Europe,Bavaria,CLOSED,129.99,2015-07-15 00:00:00+01:00,First Class,1
PAYMENT,9.179254,9,Cardio Equipment,Round Rock,1046.511,Consumer,3,Footwear,USCA,United States,2016-04-29 00:00:00+01:00,36987.66,0.25,3,299.95,197.99,4.609941,US Center ,South Australia,PENDING_PAYMENT,99.99,2016-07-18 00:00:00+01:00,Second Class,1
PAYMENT,60.578415,48,Water Sports,Caguas,5754.8535,Corporate,7,Fan Shop,USCA,United States,2016-08-03 00:00:00+01:00,41491.76,0.1,1,199.99,179.99,61.56263,South of  USA ,Florida,PENDING_PAYMENT,199.99,2016-08-14 00:00:00+01:00,Same Day,0
PAYMENT,5.8902764,46,Indoor/Outdoor Games,Brooklyn,2399.2703,Home Office,7,Fan Shop,Pacific Asia,Indonesia,2016-03-17 00:00:00+00:00,27308.45,0.06,4,199.92,181.99,7.047156,Southeast Asia,East Kalimantan,PENDING_PAYMENT,49.98,2016-03-14 00:00:00+00:00,Standard Class,1
DEBIT,51.41546,46,Indoor/Outdoor Games,Caguas,10386.498,Consumer,7,Fan Shop,Pacific Asia,Indonesia,2016-02-19 00:00:00+00:00,27722.4,0.04,5,249.9,245.98,54.092377,Southeast Asia,Jakarta,COMPLETE,49.98,2016-03-09 00:00:00+00:00,Second Class,1
DEBIT,131.80574,45,Fishing,Mentor,258.8657,Corporate,7,Fan Shop,Africa,Nigeria,2017-01-17 00:00:00+00:00,50193.17,0.13978697,1,399.98,343.81982,130.82584,West Africa,Lima (city),COMPLETE,399.98,2017-01-04 00:00:00+00:00,Second Class,0
PAYMENT,11.732892,18,Men's Footwear,Detroit,8413.6,Consumer,4,Apparel,LATAM,Brazil,2017-08-21 00:00:00+01:00,57594.93,0.01,1,129.99,128.69,11.022295,South America,Bahia,PENDING_PAYMENT,129.99,2017-04-24 00:00:00+01:00,Standard Class,1
TRANSFER,-42.980503,46,Indoor/Outdoor Games,Eugene,4032.1172,Consumer,7,Fan Shop,USCA,United States,2016-08-30 00:00:00+01:00,40801.227,0.05,1,49.98,47.8525,-30.031475,West of USA ,Budapest,PENDING,49.98,2016-10-10 00:00:00+01:00,Second Class,1
DEBIT,31.63562,17,Cleats,West Chester,6055.5757,Consumer,4,Apparel,LATAM,Honduras,2017-06-24 00:00:00+01:00,57491.7,0.1,2,119.98,109.19,27.310331,Central America,Francisco Morazan,COMPLETE,59.99,2017-04-24 00:00:00+01:00,Standard Class,1
DEBIT,-36.518436,46,Indoor/Outdoor Games,Caguas,8656.458,Home Office,7,Fan Shop,Pacific Asia,New Zealand,2016-03-12 00:00:00+00:00,30229.854,0.01,4,179.97,189.99,-36.670288,Oceania,Auckland,COMPLETE,49.98,2016-03-15 00:00:00+00:00,Second Class,1
CASH,31.673553,18,Men's Footwear,Lombard,4934.392,Consumer,4,Apparel,Europe,France,2015-08-03 00:00:00+01:00,13637.205,0.05,1,129.99,124.46213,33.753872,Western Europe,Aquitaine-Limousin-Poitou-Charentes,CLOSED,129.99,2015-07-17 00:00:00+01:00,Standard Class,1
DEBIT,-31.01779,29.611149,Golf Gloves,Dallas,4354.0317,Corporate,6,Outdoors,Europe,France,2015-07-18 00:00:00+01:00,13276.478,0.15,1,39.99,34.891567,-38.405037,Western Europe,Isle of France,COMPLETE,39.99,2015-09-24 00:00:00+01:00,Standard Class,1
TRANSFER,37.64228,29,Shop By Sport,Elgin,9528.888,Home Office,5,Golf,Pacific Asia,Singapore,2015-12-28 00:00:00+00:00,22676.135,0.12,4,150,136.5,42.07878,Southeast Asia,Singapore,PROCESSING,39.99,2015-12-14 00:00:00+00:00,Second Class,1
TRANSFER,98.9389,45,Fishing,Modesto,4120.538,Consumer,7,Fan Shop,Europe,Spain,2017-07-22 00:00:00+01:00,62091.688,0.25,1,399.98,309.49628,98.15455,Southern Europe,Madrid,PENDING,399.98,2017-05-17 00:00:00+01:00,Second Class,1
DEBIT,127.46205,45,Fishing,Caguas,1839.4121,Consumer,7,Fan Shop,LATAM,Mexico,2015-05-08 00:00:00+01:00,6496.091,0.04,1,399.98,381.16013,123.910324,Central America,Federal District,COMPLETE,399.98,2015-03-26 00:00:00+00:00,Standard Class,1
PAYMENT,53.9909,48,Water Sports,Harvey,7267.067,Home Office,7,Fan Shop,Europe,Netherlands,2017-02-13 00:00:00+00:00,63858.062,0.1,1,199.99,185.93,55.110558,Western Europe,South Holland,PENDING_PAYMENT,199.99,2017-08-16 00:00:00+01:00,Standard Class,1
DEBIT,31.30806,18,Men's Footwear,Hendersonville,4212.8994,Consumer,4,Apparel,Pacific Asia,Australia,2015-04-06 00:00:00+01:00,24176.107,0.17,1,129.99,107.89,30.944962,Oceania,Queensland,ON_HOLD,129.99,2015-07-27 00:00:00+01:00,First Class,1
DEBIT,19.52358,43,Camping & Hiking,Lutz,173.62558,Consumer,7,Fan Shop,Europe,Belgium,2015-09-05 00:00:00+01:00,16024.663,0.03,1,299.98,287.975,23.672573,Western Europe,Limburg,ON_HOLD,299.98,2015-07-25 00:00:00+01:00,Standard Class,1
DEBIT,17.674736,9,Cardio Equipment,Caguas,10597.07,Corporate,3,Footwear,Pacific Asia,Singapore,2016-03-18 00:00:00+00:00,27722.908,0.07,2,199.98,174.57,13.225074,Southeast Asia,Singapore,COMPLETE,99.99,2016-06-18 00:00:00+01:00,Standard Class,1
CASH,46.49844,9,Cardio Equipment,Mission,7111.4307,Corporate,3,Footwear,USCA,United States,2016-03-26 00:00:00+00:00,38310.184,0.01,1,100,99.45654,45.358913,US Center ,Indiana,CLOSED,99.99,2016-06-25 00:00:00+01:00,Standard Class,1
DEBIT,67.48752,24,Women's Apparel,Caguas,6063.689,Corporate,5,Golf,USCA,United States,2016-07-20 00:00:00+01:00,37906.312,0.03,5,249.9,232.4555,61.78957,South of  USA ,North Carolina,PENDING,50,2016-09-12 00:00:00+01:00,Standard Class,1
CASH,143.98296,64,Children's Clothing,Cleveland,14591.287,Consumer,4,Apparel,Europe,Thailand,2017-11-12 00:00:00+00:00,72517.68,0.06,1,299.9892,331.98,141.17743,Southern Europe,Bremen,CLOSED,399.98,2017-12-08 00:00:00+00:00,First Class,1
DEBIT,50.45391,43,Camping & Hiking,Caguas,10395.685,Consumer,7,Fan Shop,Europe,France,2015-05-29 00:00:00+01:00,8036.089,0.04,1,299.98,290.98,52.84588,Western Europe,Madrid,COMPLETE,299.98,2015-05-03 00:00:00+01:00,First Class,1
PAYMENT,47.362434,29,Women's Apparel,Caguas,7649.2407,Home Office,5,Golf,LATAM,Hong Kong,2017-09-08 00:00:00+01:00,52423.69,0,4,157.24411,164.40979,47.987034,Eastern Asia,Braga,PENDING_PAYMENT,39.99,2018-02-13 00:00:00+00:00,Standard Class,1
DEBIT,66.56967,48,Water Sports,Hialeah,9734.355,Consumer,7,Fan Shop,Pacific Asia,Saudi Arabia,2016-04-06 00:00:00+01:00,33720.918,0.06,1,199.99,185.98692,66.1081,West Asia,Dayr az Zawr,COMPLETE,199.99,2016-03-15 00:00:00+00:00,Standard Class,0
DEBIT,11.710627,46,Indoor/Outdoor Games,Caguas,11776.998,Consumer,7,Fan Shop,Europe,Germany,2017-06-28 00:00:00+01:00,65103.176,0.1,2,99.96,94.962494,11.706609,Western Europe,North Rhine-Westphalia,COMPLETE,49.98,2017-11-02 00:00:00+00:00,Second Class,1
PAYMENT,57.421684,29,Shop By Sport,Caguas,10626.2705,Consumer,5,Golf,Europe,Italy,2017-08-29 00:00:00+01:00,66958.48,0.2,4,150,127.39,54.991356,Southern Europe,Piedmont,PENDING_PAYMENT,39.99,2017-09-03 00:00:00+01:00,Second Class,0
PAYMENT,102.76538,24,Women's Apparel,Canyon Country,4693.402,Corporate,5,Golf,Europe,Germany,2017-10-22 00:00:00+01:00,70767.56,0.17,5,250,208.48857,101.62406,Western Europe,North Rhine-Westphalia,PENDING_PAYMENT,50,2017-03-15 00:00:00+00:00,Standard Class,1
DEBIT,41.300903,18,Men's Footwear,Tucson,5251.634,Home Office,4,Apparel,Pacific Asia,Indonesia,2016-01-18 00:00:00+00:00,24862.943,0.05,1,129.99,124.526115,41.40809,Southeast Asia,East Java,COMPLETE,129.99,2016-01-06 00:00:00+00:00,Standard Class,1
DEBIT,66.58093,43,Camping & Hiking,Crown Point,1083.5616,Consumer,7,Fan Shop,Europe,France,2017-04-28 00:00:00+01:00,62438.56,0.03,1,299.98,296.98,69.259575,Western Europe,Languedoc-Roussillon-Midi-Pyrenees,COMPLETE,299.98,2017-08-19 00:00:00+01:00,Second Class,1
DEBIT,49.476856,48,Water Sports,Aurora,11253.187,Consumer,7,Fan Shop,USCA,United States,2016-11-17 00:00:00+00:00,36714.94,0.25,1,199.99,149.92525,46.80955,West of USA ,California,PENDING_PAYMENT,199.99,2016-09-26 00:00:00+01:00,Standard Class,1
PAYMENT,8.743265,18,Men's Footwear,Frankfort,10047.965,Consumer,4,Apparel,LATAM,Mexico,2015-03-08 00:00:00+00:00,10371.364,0.05,1,129.99,123.49,8.78316,Central America,Djelfa,PENDING_PAYMENT,129.99,2015-06-09 00:00:00+01:00,Second Class,1
CASH,11.307528,43,Camping & Hiking,Burnsville,7779.7305,Corporate,7,Fan Shop,Europe,France,2015-07-19 00:00:00+01:00,14309.086,0.18,1,299.98,245.98,9.48367,Western Europe,Isle of France,CLOSED,299.98,2015-07-23 00:00:00+01:00,Standard Class,1
DEBIT,-292.328,46,Indoor/Outdoor Games,Crystal Lake,5097.4634,Corporate,7,Fan Shop,LATAM,Argentina,2015-07-21 00:00:00+01:00,454.99512,0,4,199.92,197.99,-260.93713,South America,Buenos Aires,COMPLETE,49.98,2015-06-10 00:00:00+01:00,Standard Class,1
TRANSFER,-13.586117,17,Cleats,Caguas,8962.654,Corporate,4,Apparel,LATAM,Colombia,2015-02-15 00:00:00+00:00,3650.1543,0.15,1,59.99,49.99699,-5.5652766,South America,Cordillera,PENDING,59.99,2015-02-27 00:00:00+00:00,Second Class,1
PAYMENT,55.739758,48,Water Sports,Caguas,2624.57,Home Office,7,Fan Shop,Pacific Asia,China,2015-10-28 00:00:00+00:00,21473.715,0.15,1,199.99,173.99336,59.07356,Eastern Asia,Henan,PENDING_PAYMENT,199.99,2015-11-04 00:00:00+00:00,Standard Class,1
PAYMENT,138.28987,45,Fishing,Vista,5813.835,Corporate,7,Fan Shop,LATAM,Colombia,2015-06-09 00:00:00+01:00,11059.194,0.25,1,399.98,299.98,132.89449,South America,North Carolina,PENDING_PAYMENT,399.98,2015-03-20 00:00:00+00:00,First Class,1
DEBIT,59.273632,48,Water Sports,Greensburg,4278.6514,Consumer,7,Fan Shop,Pacific Asia,Australia,2016-01-12 00:00:00+00:00,26440.58,0.01,1,199.99,195.70767,59.398792,Oceania,Selangor,COMPLETE,199.99,2016-02-14 00:00:00+00:00,Second Class,1
TRANSFER,53.84583,48,Water Sports,Caguas,10784.184,Home Office,7,Fan Shop,Europe,France,2015-06-10 00:00:00+01:00,11664.731,0.15,1,199.99,172.09239,57.101734,Western Europe,Pays de la Loire,PENDING,199.99,2015-07-03 00:00:00+01:00,Standard Class,1
CASH,23.345488,46,Indoor/Outdoor Games,Highland,12087.218,Consumer,7,Fan Shop,Africa,Morocco,2016-03-13 00:00:00+00:00,45343.1,0.04,2,99.96,98.38,22.633509,North Africa,Capital Region,CLOSED,49.98,2016-08-15 00:00:00+01:00,Standard Class,0
PAYMENT,17.332336,43,Camping & Hiking,Caguas,4481.0117,Consumer,7,Fan Shop,Europe,Germany,2015-09-16 00:00:00+01:00,16750.412,0.02,1,299.98,296.98,14.376298,Western Europe,Martinique,PENDING_PAYMENT,299.98,2015-07-20 00:00:00+01:00,Second Class,1
PAYMENT,57.624744,46,Indoor/Outdoor Games,New Haven,6111.5034,Consumer,7,Fan Shop,Europe,France,2015-08-12 00:00:00+01:00,17256.129,0.2,5,239.96,197.99,60.51157,Western Europe,Languedoc-Roussillon-Midi-Pyrenees,PENDING_PAYMENT,49.98,2015-08-03 00:00:00+01:00,First Class,1
DEBIT,-35.4747,24,Women's Apparel,Orlando,5013.5454,Consumer,5,Golf,USCA,United States,2016-05-07 00:00:00+01:00,35810.492,0.13,2,100,87.988396,-53.571007,West of USA ,California,COMPLETE,50,2016-07-26 00:00:00+01:00,Standard Class,1
DEBIT,8.133742,9,Cardio Equipment,South Gate,2934.539,Consumer,3,Footwear,Europe,Germany,2017-09-16 00:00:00+01:00,65637.195,0.04,1,99.99,97.49,7.6015644,Western Europe,Bavaria,COMPLETE,99.99,2017-09-04 00:00:00+01:00,Second Class,1
PAYMENT,11.351172,48,Water Sports,Caguas,7230.3574,Corporate,7,Fan Shop,Europe,Iraq,2015-07-08 00:00:00+01:00,12141.524,0.04,1,199.99,193.99,12.597897,Western Europe,Magdalena,PENDING_PAYMENT,199.99,2015-07-03 00:00:00+01:00,Standard Class,1
DEBIT,0.6511815,37,Electronics,Baltimore,11536.652,Home Office,6,Outdoors,Pacific Asia,Turkey,2017-04-28 00:00:00+01:00,47348.273,0,1,49.98,42.888836,-1.2456043,West Asia,Istanbul,COMPLETE,49.98,2017-07-22 00:00:00+01:00,First Class,1
PAYMENT,42.431473,18,Men's Footwear,Walnut,2536.9211,Corporate,4,Apparel,LATAM,Mexico,2017-03-30 00:00:00+01:00,56893.41,0.06,1,129.99,123.585396,43.24552,Central America,Queretaro,PENDING_PAYMENT,129.99,2017-04-08 00:00:00+01:00,Second Class,1
DEBIT,24.489487,71,Pet Supplies,Caguas,16610.639,Corporate,11,Pet Shop,Pacific Asia,Indonesia,2017-09-05 00:00:00+01:00,73536.17,0,1,84.4,83.99465,27.256845,Southeast Asia,East Java,COMPLETE,59.99,2017-07-09 00:00:00+01:00,First Class,1
DEBIT,1.4258221,61,CDs ,Caguas,13017.341,Corporate,9,Discs Shop,Europe,United Kingdom,2017-07-21 00:00:00+01:00,67833.445,0.25,1,11.098238,9.571841,5.5580716,Northern Europe,England,COMPLETE,11.29,2017-10-02 00:00:00+01:00,Standard Class,1
